,statisticcat_desc,state_alpha,year,class_desc,short_desc,group_desc,commodity_desc,Value
220,AREA PLANTED,NE,1998.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,10000
221,AREA PLANTED,NE,1997.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,10000
222,AREA PLANTED,NC,2023.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,17000
223,AREA PLANTED,NC,2022.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,16000
224,AREA PLANTED,NC,2021.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,13000
225,AREA PLANTED,NC,2020.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,14000
226,AREA PLANTED,NC,2019.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,11000
227,AREA PLANTED,NC,2018.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,11000
228,AREA PLANTED,NC,2015.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,19000
229,AREA PLANTED,NC,2014.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,20000
230,AREA PLANTED,NC,2013.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,19000
231,AREA PLANTED,NC,2012.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,23000
232,AREA PLANTED,NC,2011.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,22000
233,AREA PLANTED,NC,2010.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,20000
234,AREA PLANTED,NC,2009.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,24000
235,AREA PLANTED,NC,2008.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,22000
236,AREA PLANTED,NC,2007.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,22000
237,AREA PLANTED,NC,2006.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,24000
238,AREA PLANTED,NC,2005.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,24000
239,AREA PLANTED,NC,2004.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,23000
240,AREA PLANTED,NC,2003.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,20000
241,AREA PLANTED,NC,2002.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,25000
242,AREA PLANTED,NC,2001.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,28000
243,AREA PLANTED,NC,2000.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,30000
244,AREA PLANTED,NC,1999.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,24000
245,AREA PLANTED,NC,1998.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,25000
246,AREA PLANTED,NC,1997.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,24000
247,AREA PLANTED,TX,1999.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,15000
248,AREA PLANTED,TX,1998.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,10000
249,AREA PLANTED,TX,1997.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,10000
250,AREA PLANTED,WI,2023.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,18000
251,AREA PLANTED,WI,2022.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,14000
252,AREA PLANTED,WI,2021.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,15000
253,AREA PLANTED,WI,2020.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,26000
254,AREA PLANTED,WI,2019.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,24000
255,AREA PLANTED,WI,2018.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,25000
256,AREA PLANTED,WI,2015.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,28000
257,AREA PLANTED,WI,2014.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,26000
258,AREA PLANTED,WI,2013.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,33000
259,AREA PLANTED,WI,2012.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,33000
260,AREA PLANTED,WI,2011.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,33000
261,AREA PLANTED,WI,2010.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,45000
262,AREA PLANTED,WI,2009.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,45000
263,AREA PLANTED,WI,2008.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,43000
264,AREA PLANTED,WI,2007.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,40000
265,AREA PLANTED,WI,2006.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,50000
266,AREA PLANTED,WI,2005.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,55000
267,AREA PLANTED,WI,2004.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,45000
268,AREA PLANTED,WI,2003.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,55000
269,AREA PLANTED,WI,2002.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,55000
270,AREA PLANTED,WI,2001.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,47000
271,AREA PLANTED,WI,2000.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,65000
272,AREA PLANTED,WI,1999.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,80000
273,AREA PLANTED,WI,1998.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,80000
274,AREA PLANTED,WI,1997.0,ALL CLASSES,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,80000
275,AREA HARVESTED,CA,2008.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,23000
276,AREA HARVESTED,CA,2007.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,22000
277,AREA HARVESTED,CA,2006.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,19500
278,AREA HARVESTED,CA,2005.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,24000
279,AREA HARVESTED,CA,2004.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,37000
280,AREA HARVESTED,CA,2003.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,28000
281,AREA HARVESTED,CA,2002.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,46000
282,AREA HARVESTED,CA,2001.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,62000
283,AREA HARVESTED,CA,2000.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,54000
284,AREA HARVESTED,CA,1999.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,51000
285,AREA HARVESTED,CA,1998.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,66500
286,AREA HARVESTED,CA,1997.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,92000
287,AREA PLANTED,CA,2008.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,34000
288,AREA PLANTED,CA,2007.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,38000
289,AREA PLANTED,CA,2006.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,27000
290,AREA PLANTED,CA,2005.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,42000
291,AREA PLANTED,CA,2004.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,54000
292,AREA PLANTED,CA,2003.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,45000
293,AREA PLANTED,CA,2002.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,78000
294,AREA PLANTED,CA,2001.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,83000
295,AREA PLANTED,CA,2000.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,69000
296,AREA PLANTED,CA,1999.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,70000
297,AREA PLANTED,CA,1998.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,90000
298,AREA PLANTED,CA,1997.0,ALL CLASSES,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,137000
299,AREA HARVESTED,CA,2008.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,37000
300,AREA HARVESTED,CA,2007.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,18000
301,AREA HARVESTED,CA,2006.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,45500
302,AREA HARVESTED,CA,2005.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,36000
303,AREA HARVESTED,CA,2004.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,38000
304,AREA HARVESTED,CA,2003.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,30000
305,AREA HARVESTED,CA,2002.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,29000
306,AREA HARVESTED,CA,2001.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,48000
307,AREA HARVESTED,CA,2000.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,41000
308,AREA HARVESTED,CA,1999.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,49000
309,AREA HARVESTED,CA,1998.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,58500
310,AREA HARVESTED,CA,1997.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,58000
311,AREA PLANTED,CA,2008.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,61000
312,AREA PLANTED,CA,2007.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,47000
313,AREA PLANTED,CA,2006.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,63000
314,AREA PLANTED,CA,2005.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,58000
315,AREA PLANTED,CA,2004.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,56000
316,AREA PLANTED,CA,2003.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,55000
317,AREA PLANTED,CA,2002.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,52000
318,AREA PLANTED,CA,2001.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,77000
319,AREA PLANTED,CA,2000.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,61000
320,AREA PLANTED,CA,1999.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,70000
321,AREA PLANTED,CA,1998.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,80000
322,AREA PLANTED,CA,1997.0,ALL CLASSES,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,93000
323,AREA HARVESTED,CA,2022.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,11900
324,AREA HARVESTED,CA,2021.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,14900
325,AREA HARVESTED,CA,2020.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,25000
326,AREA HARVESTED,CA,2019.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,27900
327,AREA HARVESTED,MN,2022.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,210000
328,AREA HARVESTED,MN,2021.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,232000
329,AREA HARVESTED,MN,2020.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,263000
330,AREA HARVESTED,MN,2019.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,196700
331,AREA HARVESTED,NE,2022.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,108100
332,AREA HARVESTED,NE,2021.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,114000
333,AREA HARVESTED,NE,2020.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,159000
334,AREA HARVESTED,NE,2019.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,96800
335,AREA PLANTED,CA,2023.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,18000
336,AREA PLANTED,CA,2022.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,12000
337,AREA PLANTED,CA,2021.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,16000
338,AREA PLANTED,CA,2020.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,25000
339,AREA PLANTED,CA,2019.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,27900
340,AREA PLANTED,MN,2023.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,190000
341,AREA PLANTED,MN,2022.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,215000
342,AREA PLANTED,MN,2021.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,240000
343,AREA PLANTED,MN,2020.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,275000
344,AREA PLANTED,MN,2019.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,210300
345,AREA PLANTED,NE,2023.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,85000
346,AREA PLANTED,NE,2022.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,115000
347,AREA PLANTED,NE,2021.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,120000
348,AREA PLANTED,NE,2020.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,165000
349,AREA PLANTED,NE,2019.0,"DRY EDIBLE, (EXCL CHICKPEAS)","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,120100
355,AREA HARVESTED,CA,2017.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,200
356,AREA HARVESTED,CA,2014.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,0
358,AREA HARVESTED,CA,2010.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,600
361,AREA HARVESTED,CA,2007.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,400
362,AREA HARVESTED,CA,2006.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,600
363,AREA HARVESTED,CA,2005.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,400
364,AREA HARVESTED,CA,2004.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,700
365,AREA HARVESTED,CA,2003.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,400
366,AREA HARVESTED,CA,2000.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,1000
367,AREA HARVESTED,CA,1999.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,1000
368,AREA HARVESTED,CA,1998.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2500
369,AREA HARVESTED,KS,2014.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,0
370,AREA HARVESTED,MN,2022.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,64500
371,AREA HARVESTED,MN,2021.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,58600
372,AREA HARVESTED,MN,2020.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,66600
373,AREA HARVESTED,MN,2019.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,53200
374,AREA HARVESTED,MN,2018.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,40500
375,AREA HARVESTED,MN,2017.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,39100
376,AREA HARVESTED,MN,2016.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,28600
377,AREA HARVESTED,MN,2015.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,33000
378,AREA HARVESTED,MN,2014.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,23100
379,AREA HARVESTED,MN,2013.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,14900
380,AREA HARVESTED,MN,2012.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,24900
381,AREA HARVESTED,MN,2011.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,19900
382,AREA HARVESTED,MN,2010.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,30000
383,AREA HARVESTED,MN,2009.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,19200
384,AREA HARVESTED,MN,2008.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,12200
385,AREA HARVESTED,MN,2007.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,21600
386,AREA HARVESTED,MN,2006.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,11800
387,AREA HARVESTED,MN,2005.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,8000
388,AREA HARVESTED,MN,2004.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,6000
389,AREA HARVESTED,MN,2003.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,4600
390,AREA HARVESTED,MN,2002.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,10300
391,AREA HARVESTED,MN,2001.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,1300
392,AREA HARVESTED,MN,2000.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,4300
393,AREA HARVESTED,MN,1999.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,9800
394,AREA HARVESTED,MN,1998.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,12600
395,AREA HARVESTED,MN,1997.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,6000
398,AREA HARVESTED,NE,2020.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,4600
400,AREA HARVESTED,NE,2018.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,3400
402,AREA HARVESTED,NE,2016.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,5800
403,AREA HARVESTED,NE,2015.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,3600
404,AREA HARVESTED,NE,2014.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,3700
405,AREA HARVESTED,NE,2013.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,3700
406,AREA HARVESTED,NE,2012.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,1800
407,AREA HARVESTED,NE,2011.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2300
408,AREA HARVESTED,NE,2010.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,5600
409,AREA HARVESTED,NE,2009.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,3500
410,AREA HARVESTED,NE,2008.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,3000
412,AREA HARVESTED,NE,2006.0,"DRY EDIBLE, BLACK","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2700
